Date,Territory,Region,Category,Product,Value,Volume,Customer_Segment
15-08-2025,Delhi,West,C,P3,96296,239,Wholesale
14-01-2026,Mumbai,South,A,P3,12741,344,Wholesale
08-02-2025,Delhi,South,B,P4,57803,384,Online
29-10-2025,Bangalore,West,B,P3,8831,402,Online
29-01-2025,Delhi,North,E,P2,23710,498,Wholesale
22-03-2026,Chennai,South,A,P5,82496,495,Retail
22-04-2026,Mumbai,North,A,P5,60655,298,Online
14-11-2025,Chennai,West,E,P4,74675,453,Wholesale
02-09-2025,Chennai,North,E,P3,60068,310,Retail
24-08-2025,Chennai,North,D,P4,44034,144,Retail
04-07-2025,Chennai,North,A,P2,92386,85,Online
29-09-2025,Delhi,North,C,P4,1507,204,Retail
16-03-2026,Chennai,West,C,P5,64435,401,Wholesale
24-08-2025,Delhi,West,C,P6,83622,428,Wholesale
27-08-2025,Chennai,South,E,P6,72807,289,Wholesale
12-01-2026,Bangalore,South,E,P4,45447,395,Wholesale
23-09-2025,Chennai,South,E,P5,91939,168,Retail
18-02-2026,Bangalore,South,C,P1,73098,165,Retail
13-02-2026,Delhi,North,D,P2,14967,488,Wholesale
25-12-2025,Mumbai,South,B,P2,37259,75,Retail
06-12-2025,Delhi,South,A,P5,67359,28,Wholesale
24-01-2026,Mumbai,North,B,P6,43653,107,Wholesale
06-03-2025,Mumbai,West,A,P1,30924,158,Online
23-04-2026,Chennai,South,E,P3,30460,430,Wholesale
26-06-2025,Mumbai,West,C,P4,4127,334,Retail
03-01-2025,Delhi,South,B,P3,27535,115,Retail
05-03-2026,Chennai,West,E,P1,69444,427,Retail
22-05-2025,Mumbai,South,A,P2,79901,341,Wholesale
11-01-2026,Delhi,West,B,P3,57733,224,Online
07-06-2025,Mumbai,West,B,P1,74176,91,Online
20-11-2025,Mumbai,South,B,P2,75880,253,Wholesale
26-05-2025,Chennai,West,B,P6,23857,354,Online
22-03-2026,Chennai,South,B,P3,47737,264,Wholesale
20-10-2025,Delhi,South,E,P6,40792,43,Wholesale
02-06-2025,Chennai,North,A,P2,72395,289,Retail
08-03-2026,Chennai,South,A,P5,59808,485,Retail
12-07-2025,Bangalore,South,D,P2,82722,55,Online
13-03-2026,Bangalore,South,C,P2,65383,314,Wholesale
08-04-2026,Delhi,South,B,P1,23517,21,Wholesale
14-03-2025,Chennai,North,A,P1,7271,431,Online
03-02-2026,Delhi,North,C,P4,33543,307,Wholesale
01-11-2025,Bangalore,North,C,P1,97253,413,Wholesale
12-01-2026,Bangalore,North,E,P5,39909,16,Wholesale
10-12-2025,Bangalore,West,B,P5,13757,324,Retail
28-03-2026,Delhi,South,D,P6,97837,492,Wholesale
20-05-2025,Chennai,North,C,P2,27048,345,Online
06-07-2025,Mumbai,South,E,P1,12652,69,Wholesale
20-10-2025,Chennai,North,B,P4,67417,147,Wholesale
02-03-2025,Delhi,South,A,P1,36339,107,Online
03-03-2026,Bangalore,West,D,P4,45320,167,Retail
15-01-2026,Mumbai,North,B,P2,45520,326,Online
17-07-2025,Delhi,West,E,P6,18434,30,Online
22-10-2025,Bangalore,West,E,P6,1368,28,Wholesale
16-03-2026,Delhi,South,E,P5,30708,447,Online
15-11-2025,Mumbai,North,E,P1,57685,269,Retail
29-10-2025,Bangalore,West,E,P1,80994,239,Online
10-12-2025,Chennai,South,D,P5,79538,67,Wholesale
11-01-2025,Delhi,South,C,P5,63154,64,Wholesale
03-03-2025,Mumbai,South,C,P6,22155,58,Online
29-11-2025,Chennai,West,A,P6,45392,483,Retail
14-08-2025,Mumbai,South,C,P6,22689,324,Online
02-06-2025,Delhi,South,E,P3,11559,266,Wholesale
18-07-2025,Mumbai,South,C,P3,59801,435,Online
21-02-2025,Bangalore,West,C,P3,44641,326,Retail
17-09-2025,Mumbai,South,E,P5,37530,257,Retail
28-02-2025,Delhi,West,D,P3,39187,1,Online
13-03-2025,Bangalore,South,E,P1,81401,391,Online
28-05-2025,Mumbai,West,C,P5,12281,80,Retail
15-12-2025,Mumbai,West,C,P1,31171,216,Online
04-03-2025,Bangalore,North,A,P5,65517,384,Wholesale
06-11-2025,Chennai,North,E,P2,31762,4,Wholesale
08-01-2026,Chennai,North,A,P1,90071,272,Online
31-08-2025,Bangalore,West,A,P5,22706,199,Wholesale
01-01-2026,Mumbai,South,B,P4,37804,370,Wholesale
26-11-2025,Chennai,South,A,P5,24304,25,Wholesale
17-04-2025,Bangalore,West,C,P2,70526,399,Online
14-08-2025,Delhi,South,C,P5,88818,393,Wholesale
09-11-2025,Mumbai,West,B,P2,91300,267,Wholesale
06-08-2025,Delhi,South,B,P3,18230,199,Retail
01-03-2026,Mumbai,West,E,P1,95680,53,Wholesale
29-08-2025,Chennai,North,B,P2,99576,39,Wholesale
16-09-2025,Delhi,North,D,P4,83868,471,Online
11-01-2026,Delhi,South,C,P1,99573,131,Wholesale
19-09-2025,Bangalore,South,C,P5,97806,199,Online
05-01-2025,Chennai,South,B,P5,54814,3,Retail
18-09-2025,Chennai,South,B,P2,49367,396,Wholesale
23-02-2025,Mumbai,North,C,P4,22694,3,Retail
16-02-2025,Bangalore,North,B,P2,10498,327,Retail
03-08-2025,Bangalore,West,E,P4,28298,23,Wholesale
26-06-2025,Mumbai,South,B,P6,10050,422,Retail
09-01-2025,Delhi,North,B,P2,19164,463,Wholesale
09-04-2025,Mumbai,West,E,P3,15799,215,Retail
20-01-2025,Mumbai,West,E,P3,52366,378,Online
13-01-2026,Mumbai,West,E,P3,16027,42,Online
29-08-2025,Bangalore,North,C,P2,58312,133,Online
02-03-2025,Mumbai,West,B,P1,87631,41,Online
14-01-2026,Mumbai,South,E,P5,17953,369,Retail
23-02-2026,Mumbai,West,E,P1,29480,437,Retail
27-06-2025,Chennai,West,C,P5,22707,62,Retail
04-12-2025,Delhi,North,D,P4,98744,477,Retail
03-03-2025,Delhi,West,B,P3,17728,339,Retail
25-05-2025,Delhi,North,D,P3,95876,382,Wholesale
04-08-2025,Delhi,North,D,P5,42726,408,Online
03-01-2025,Bangalore,South,E,P3,78225,471,Online
09-06-2025,Bangalore,West,C,P1,62979,28,Wholesale
15-08-2025,Mumbai,South,B,P2,27834,337,Online
26-09-2025,Bangalore,South,B,P3,36816,9,Online
30-04-2025,Delhi,West,B,P6,36081,445,Online
16-01-2026,Chennai,West,D,P3,33010,437,Wholesale
30-03-2025,Mumbai,North,A,P6,79793,145,Retail
25-11-2025,Mumbai,West,C,P4,96419,65,Retail
09-03-2025,Delhi,North,A,P2,1029,360,Retail
02-02-2026,Delhi,South,D,P5,20760,499,Retail
23-12-2025,Delhi,South,E,P2,96174,393,Online
08-04-2025,Bangalore,North,A,P2,30459,232,Wholesale
24-09-2025,Mumbai,West,A,P5,11207,454,Retail
15-04-2025,Delhi,West,C,P2,20130,271,Wholesale
16-03-2026,Chennai,North,D,P4,68467,111,Online
19-11-2025,Mumbai,South,C,P6,98924,262,Retail
03-05-2025,Mumbai,North,E,P1,95368,373,Online
21-04-2026,Bangalore,West,B,P2,12913,495,Online
29-01-2025,Mumbai,West,D,P1,76174,402,Retail
17-05-2025,Delhi,North,E,P4,23874,374,Wholesale
14-07-2025,Delhi,West,E,P4,78643,472,Retail
13-02-2026,Chennai,South,A,P2,25129,486,Online
14-08-2025,Mumbai,North,C,P3,55493,247,Wholesale
28-11-2025,Mumbai,South,A,P2,84131,114,Wholesale
19-06-2025,Bangalore,South,A,P1,57744,114,Retail
09-01-2025,Delhi,North,B,P4,77740,222,Retail
08-04-2026,Chennai,North,C,P1,86540,211,Retail
09-02-2025,Delhi,West,B,P1,4277,58,Wholesale
25-01-2025,Mumbai,West,E,P5,36289,348,Wholesale
18-09-2025,Mumbai,North,B,P4,2905,23,Retail
30-01-2026,Chennai,North,E,P4,13344,472,Online
19-03-2026,Mumbai,West,A,P1,10282,27,Wholesale
14-08-2025,Chennai,West,B,P6,74755,333,Online
17-04-2026,Chennai,West,C,P4,40565,75,Retail
04-05-2025,Delhi,North,B,P6,82546,382,Retail
08-04-2026,Chennai,North,E,P6,72580,15,Online
07-02-2025,Mumbai,West,D,P2,7375,414,Retail
24-11-2025,Bangalore,South,C,P5,91037,390,Online
08-09-2025,Bangalore,South,E,P2,80819,281,Online
24-01-2026,Mumbai,West,D,P3,53330,31,Wholesale
25-06-2025,Bangalore,North,C,P3,32880,267,Online
31-03-2025,Bangalore,North,D,P6,6497,324,Retail
06-02-2026,Chennai,South,A,P1,86667,463,Retail
30-03-2026,Bangalore,West,A,P6,63098,368,Retail
06-02-2025,Bangalore,South,B,P3,24942,280,Retail
12-11-2025,Bangalore,South,B,P2,8952,270,Retail
25-06-2025,Delhi,West,B,P3,90903,24,Wholesale
06-04-2026,Mumbai,South,B,P1,75418,343,Wholesale
11-10-2025,Chennai,North,D,P4,14910,69,Wholesale
29-03-2026,Bangalore,South,C,P5,56371,111,Online
06-04-2026,Mumbai,West,C,P1,44352,154,Wholesale
22-03-2025,Bangalore,North,B,P1,38453,94,Online
24-04-2025,Delhi,North,A,P1,16929,298,Online
09-02-2025,Delhi,South,E,P2,62400,102,Wholesale
28-10-2025,Bangalore,North,B,P4,77490,112,Retail
12-08-2025,Bangalore,West,B,P1,23986,48,Wholesale
14-11-2025,Bangalore,South,A,P4,28526,250,Online
15-12-2025,Delhi,North,E,P6,84306,307,Online
25-04-2025,Delhi,West,D,P1,32293,451,Online
05-07-2025,Mumbai,South,D,P2,43946,116,Wholesale
19-11-2025,Chennai,West,E,P1,93302,402,Wholesale
25-02-2025,Chennai,North,E,P6,40490,86,Online
09-02-2025,Delhi,South,D,P3,5916,499,Wholesale
20-12-2025,Chennai,South,B,P2,55184,28,Wholesale
09-02-2025,Bangalore,North,B,P1,8312,30,Online
13-12-2025,Mumbai,West,A,P1,93088,2,Wholesale
06-04-2026,Delhi,North,E,P1,16787,457,Wholesale
25-08-2025,Delhi,South,B,P3,8110,449,Retail
16-10-2025,Chennai,South,B,P3,28338,292,Retail
19-09-2025,Bangalore,North,A,P1,47015,277,Wholesale
04-08-2025,Mumbai,West,E,P3,61013,62,Wholesale
27-05-2025,Chennai,North,A,P1,28795,438,Wholesale
02-12-2025,Delhi,West,A,P3,39014,28,Online
17-06-2025,Delhi,West,D,P4,22376,484,Wholesale
02-04-2025,Chennai,South,A,P6,91463,288,Wholesale
19-12-2025,Bangalore,West,E,P1,82893,186,Retail
28-02-2025,Mumbai,South,B,P6,72800,70,Wholesale
28-02-2025,Mumbai,West,B,P1,1373,125,Retail
31-10-2025,Mumbai,West,D,P5,40252,151,Wholesale
18-06-2025,Mumbai,South,E,P5,7174,326,Online
26-09-2025,Bangalore,West,B,P2,63808,380,Wholesale
29-12-2025,Delhi,North,A,P4,8720,448,Wholesale
14-02-2025,Delhi,West,C,P4,52168,470,Retail
11-12-2025,Mumbai,South,C,P2,39259,159,Retail
30-06-2025,Mumbai,South,C,P5,46467,19,Retail
19-06-2025,Mumbai,North,C,P2,69185,200,Wholesale
22-12-2025,Chennai,West,A,P5,63691,8,Online
10-07-2025,Chennai,North,B,P1,30494,468,Retail
04-06-2025,Delhi,West,D,P6,26479,255,Wholesale
26-02-2026,Delhi,North,A,P2,92167,320,Wholesale
07-07-2025,Mumbai,South,B,P3,52890,216,Wholesale
07-01-2025,Chennai,South,E,P6,75073,205,Retail
13-05-2025,Bangalore,North,B,P5,42706,126,Wholesale
23-08-2025,Chennai,West,B,P1,62733,380,Wholesale
14-02-2025,Delhi,West,B,P3,16948,41,Retail
10-11-2025,Chennai,South,A,P3,4858,373,Wholesale
06-09-2025,Delhi,West,B,P4,68705,179,Wholesale
31-01-2025,Mumbai,North,B,P5,92771,7,Online
23-01-2025,Bangalore,North,E,P1,30046,180,Wholesale
02-03-2026,Mumbai,West,E,P5,74260,72,Online
29-01-2026,Mumbai,South,C,P1,62649,219,Retail
09-06-2025,Bangalore,South,A,P6,68743,235,Retail
29-12-2025,Bangalore,South,B,P5,14596,259,Online
13-03-2026,Bangalore,South,C,P6,33746,145,Online
07-06-2025,Delhi,South,C,P3,61467,261,Online
08-02-2025,Mumbai,North,A,P4,88120,486,Wholesale
19-02-2026,Delhi,West,C,P6,36196,444,Wholesale
23-03-2025,Bangalore,North,C,P2,15148,495,Online
22-12-2025,Delhi,South,A,P5,94535,73,Online
15-09-2025,Bangalore,South,D,P3,49412,371,Online
25-07-2025,Chennai,West,C,P2,71492,70,Retail
18-03-2025,Bangalore,West,E,P6,78289,136,Wholesale
22-04-2026,Mumbai,West,C,P2,54634,428,Wholesale
12-01-2025,Mumbai,North,A,P2,35226,410,Retail
22-10-2025,Mumbai,West,A,P6,27179,176,Wholesale
26-03-2026,Delhi,North,D,P3,83987,84,Online
12-08-2025,Mumbai,South,D,P6,86498,282,Wholesale
13-01-2025,Bangalore,North,E,P1,59537,58,Online
15-02-2025,Chennai,West,E,P2,16367,374,Retail
04-06-2025,Mumbai,North,C,P4,65986,451,Retail
23-04-2025,Delhi,North,D,P1,59539,496,Wholesale
21-08-2025,Chennai,North,E,P3,92117,442,Online
17-01-2025,Mumbai,West,C,P2,28260,281,Online
26-12-2025,Mumbai,North,B,P3,12714,271,Wholesale
11-08-2025,Chennai,West,C,P3,55938,267,Retail
20-12-2025,Mumbai,North,E,P2,65379,96,Online
07-07-2025,Delhi,North,C,P3,24386,224,Wholesale
24-03-2026,Bangalore,North,B,P4,87510,6,Online
10-12-2025,Bangalore,West,E,P4,39346,2,Online
31-12-2025,Chennai,West,C,P5,93344,23,Online
12-06-2025,Bangalore,West,E,P2,42688,93,Wholesale
22-11-2025,Mumbai,South,C,P2,69914,7,Retail
12-04-2026,Mumbai,West,A,P2,31671,446,Retail
18-02-2026,Delhi,North,E,P5,40188,30,Retail
31-03-2026,Bangalore,South,E,P6,20545,80,Wholesale
15-03-2025,Chennai,West,E,P4,15328,1,Wholesale
21-08-2025,Mumbai,West,E,P4,78018,205,Retail
12-08-2025,Chennai,South,C,P2,5786,420,Wholesale
15-11-2025,Mumbai,South,D,P3,70236,257,Retail
16-02-2026,Mumbai,West,C,P1,21240,406,Retail
01-03-2025,Delhi,South,B,P1,23430,357,Wholesale
01-12-2025,Bangalore,North,A,P2,52597,477,Online
10-08-2025,Delhi,North,C,P2,16830,62,Online
06-02-2025,Bangalore,North,C,P4,35689,80,Wholesale
22-04-2026,Chennai,West,E,P4,70593,243,Wholesale
05-10-2025,Bangalore,North,B,P3,49537,44,Retail
15-07-2025,Chennai,South,E,P4,33361,9,Online
08-02-2026,Mumbai,North,E,P1,68867,89,Online
18-12-2025,Chennai,South,D,P1,39789,38,Retail
30-08-2025,Chennai,North,A,P4,64718,22,Retail
20-11-2025,Mumbai,South,D,P1,61215,169,Online
07-08-2025,Chennai,North,E,P6,24572,258,Retail
11-07-2025,Chennai,North,A,P1,31995,129,Online
17-01-2025,Mumbai,North,C,P1,38342,10,Wholesale
12-01-2025,Mumbai,South,B,P1,91458,99,Wholesale
10-02-2026,Mumbai,South,D,P5,44982,88,Online
05-02-2026,Bangalore,North,B,P2,48998,178,Online
29-01-2026,Mumbai,South,E,P3,17248,408,Retail
09-01-2026,Mumbai,South,A,P5,30214,236,Wholesale
12-07-2025,Chennai,West,C,P3,98288,431,Online
22-01-2025,Delhi,North,A,P5,67514,174,Retail
19-04-2026,Delhi,South,B,P5,83463,202,Online
30-04-2025,Bangalore,South,B,P3,74929,102,Wholesale
29-07-2025,Bangalore,South,C,P2,82831,404,Online
02-11-2025,Delhi,South,C,P4,65691,116,Online
27-09-2025,Delhi,West,A,P5,78508,204,Online
11-07-2025,Mumbai,South,D,P2,73396,188,Online
24-06-2025,Chennai,South,A,P4,30210,23,Online
12-10-2025,Mumbai,West,B,P3,86760,279,Wholesale
23-07-2025,Bangalore,North,A,P5,15087,73,Retail
13-06-2025,Delhi,North,E,P4,16323,318,Wholesale
08-09-2025,Bangalore,West,A,P2,38745,132,Retail
15-08-2025,Mumbai,North,A,P4,98277,221,Retail
12-03-2026,Bangalore,North,E,P3,70313,155,Wholesale
16-01-2026,Bangalore,West,B,P4,23773,477,Online
05-04-2026,Chennai,South,C,P1,90391,313,Retail
07-01-2025,Bangalore,West,A,P5,35931,324,Online
29-01-2025,Mumbai,West,D,P2,2140,322,Wholesale
30-01-2026,Chennai,West,C,P6,23652,199,Retail
02-02-2025,Bangalore,West,D,P2,87488,313,Retail
14-05-2025,Mumbai,West,A,P5,68524,43,Wholesale
02-01-2026,Delhi,South,D,P5,91874,432,Wholesale
20-03-2025,Chennai,North,C,P1,84378,426,Online
20-02-2026,Bangalore,West,D,P1,60257,495,Wholesale
11-03-2026,Bangalore,South,D,P2,25598,226,Online
04-04-2026,Chennai,West,C,P6,30666,12,Retail
27-02-2025,Mumbai,South,C,P4,18489,91,Online
16-04-2026,Bangalore,North,C,P6,28178,438,Retail
26-01-2025,Mumbai,South,C,P5,73810,86,Retail
06-03-2026,Chennai,South,E,P1,6475,463,Retail
14-08-2025,Bangalore,North,A,P1,19632,363,Wholesale
12-10-2025,Delhi,North,C,P1,76113,74,Online
04-01-2025,Delhi,South,B,P4,57908,291,Online
10-04-2026,Delhi,West,D,P2,20926,424,Online
09-04-2025,Chennai,West,C,P6,54632,437,Online
01-02-2026,Bangalore,North,C,P2,22391,340,Retail
08-02-2025,Chennai,West,A,P1,10234,288,Retail
28-09-2025,Bangalore,North,C,P4,28268,212,Online
10-01-2026,Delhi,South,E,P4,95902,389,Wholesale
12-10-2025,Delhi,South,B,P2,31269,157,Wholesale
06-06-2025,Mumbai,West,B,P5,32364,219,Wholesale
16-03-2025,Chennai,North,C,P1,29792,346,Online
07-01-2026,Chennai,West,A,P4,18542,11,Retail
15-10-2025,Mumbai,West,C,P5,96595,29,Wholesale
10-05-2025,Delhi,South,D,P3,2357,124,Wholesale
24-06-2025,Delhi,West,B,P6,7688,108,Wholesale
07-04-2026,Chennai,South,D,P1,20589,148,Online
25-03-2025,Bangalore,North,E,P6,7365,43,Retail
22-01-2025,Delhi,West,B,P3,78067,70,Retail
04-04-2026,Mumbai,South,B,P2,79705,136,Online
27-01-2025,Mumbai,West,E,P2,93130,173,Retail
14-07-2025,Mumbai,North,D,P6,44722,367,Retail
03-12-2025,Chennai,West,C,P2,32353,322,Wholesale
17-01-2026,Chennai,West,A,P6,4203,190,Retail
24-08-2025,Chennai,South,D,P4,93211,183,Online
16-03-2026,Chennai,North,E,P4,22758,91,Retail
02-04-2025,Mumbai,North,E,P5,26317,422,Wholesale
22-04-2026,Mumbai,North,E,P3,85316,468,Wholesale
21-01-2025,Chennai,West,B,P2,56565,478,Online
30-10-2025,Chennai,South,C,P2,64892,349,Retail
09-04-2026,Mumbai,West,B,P4,28240,194,Retail
23-12-2025,Chennai,West,B,P4,69766,15,Wholesale
19-03-2026,Chennai,West,B,P4,94352,289,Retail
25-03-2025,Chennai,North,E,P1,62368,267,Wholesale
19-09-2025,Chennai,South,D,P3,80494,424,Online
27-05-2025,Delhi,North,A,P3,68132,344,Retail
17-03-2026,Chennai,West,A,P1,69878,169,Wholesale
29-03-2026,Mumbai,West,C,P2,38481,79,Online
22-01-2026,Mumbai,South,C,P6,57796,389,Retail
14-09-2025,Mumbai,North,E,P6,11043,457,Wholesale
27-02-2025,Mumbai,West,A,P5,57279,388,Wholesale
15-01-2026,Chennai,West,D,P5,17782,219,Retail
26-02-2026,Delhi,South,E,P2,68924,234,Online
15-01-2025,Bangalore,West,C,P5,23103,452,Retail
11-06-2025,Bangalore,North,E,P4,5102,421,Wholesale
21-03-2026,Bangalore,North,C,P3,64511,115,Wholesale
12-06-2025,Bangalore,West,A,P6,38432,13,Online
16-11-2025,Mumbai,West,E,P4,52519,149,Online
08-10-2025,Chennai,West,B,P5,67072,267,Online
07-10-2025,Chennai,South,C,P5,72111,460,Online
12-01-2025,Bangalore,South,B,P3,71114,14,Online
01-10-2025,Bangalore,North,C,P6,65053,493,Wholesale
28-09-2025,Delhi,North,B,P4,10301,250,Wholesale
27-07-2025,Delhi,West,A,P3,26377,420,Online
27-01-2025,Delhi,West,A,P6,23427,397,Wholesale
13-03-2025,Mumbai,West,D,P5,27368,187,Retail
01-03-2025,Chennai,South,D,P6,40674,69,Online
06-03-2026,Mumbai,South,D,P3,26963,277,Retail
18-04-2026,Mumbai,West,E,P3,38924,457,Online
25-05-2025,Chennai,West,C,P5,42245,353,Wholesale
03-04-2025,Delhi,North,E,P3,17890,108,Online
05-11-2025,Chennai,South,D,P4,83545,192,Wholesale
08-01-2025,Bangalore,West,C,P5,74624,439,Wholesale
20-03-2025,Delhi,South,E,P3,85722,81,Wholesale
27-01-2025,Chennai,West,A,P2,67747,347,Wholesale
23-06-2025,Mumbai,West,C,P4,58473,449,Online
19-02-2025,Chennai,North,D,P4,72579,435,Retail
18-07-2025,Delhi,North,A,P4,65411,197,Online
22-01-2026,Bangalore,North,C,P6,57022,332,Wholesale
15-12-2025,Mumbai,West,E,P1,54093,25,Online
24-03-2026,Bangalore,North,D,P5,67071,281,Retail
04-03-2026,Bangalore,West,E,P1,90336,140,Online
30-06-2025,Mumbai,South,A,P3,91338,11,Wholesale
24-01-2025,Chennai,South,A,P5,92923,94,Wholesale
12-11-2025,Chennai,West,A,P6,85291,304,Wholesale
13-01-2026,Bangalore,North,C,P4,97263,475,Online
22-01-2026,Chennai,North,D,P4,24385,337,Online
08-02-2026,Delhi,South,A,P6,42015,478,Retail
15-02-2025,Bangalore,West,E,P4,88612,387,Retail
15-01-2025,Bangalore,West,D,P4,44558,331,Retail
02-06-2025,Bangalore,West,E,P3,57275,177,Wholesale
10-08-2025,Delhi,South,E,P2,67656,417,Online
25-07-2025,Bangalore,South,A,P6,40569,47,Online
31-03-2026,Chennai,North,D,P5,71753,329,Wholesale
30-09-2025,Chennai,West,B,P2,24294,146,Wholesale
17-01-2026,Chennai,West,C,P6,35345,1,Retail
24-08-2025,Chennai,West,B,P5,11516,70,Wholesale
06-12-2025,Bangalore,West,C,P6,14755,226,Wholesale
16-08-2025,Delhi,South,D,P4,23157,133,Wholesale
09-01-2025,Mumbai,North,A,P6,95634,3,Retail
15-06-2025,Chennai,South,D,P1,4201,90,Wholesale
08-03-2026,Mumbai,North,B,P3,87311,357,Retail
20-03-2026,Mumbai,West,E,P5,30233,232,Online
15-11-2025,Bangalore,West,C,P4,32198,454,Wholesale
02-08-2025,Chennai,West,C,P1,15910,267,Wholesale
27-04-2025,Chennai,West,B,P4,62360,331,Retail
21-01-2026,Chennai,West,A,P3,9301,363,Online
10-12-2025,Mumbai,South,D,P1,63301,296,Online
13-03-2025,Chennai,North,B,P6,31015,102,Wholesale
30-01-2026,Chennai,South,D,P5,41113,64,Online
05-03-2025,Delhi,West,A,P6,74097,80,Retail
24-07-2025,Bangalore,North,E,P5,28891,212,Retail
28-07-2025,Chennai,North,D,P6,93756,84,Retail
13-03-2025,Chennai,West,A,P5,27737,474,Retail
04-10-2025,Bangalore,North,B,P5,65627,314,Retail
01-10-2025,Bangalore,South,E,P1,43646,227,Online
23-04-2026,Mumbai,South,E,P3,76335,232,Online
16-11-2025,Mumbai,South,E,P1,76913,256,Wholesale
04-12-2025,Mumbai,South,C,P5,33152,237,Wholesale
01-01-2026,Bangalore,North,A,P3,87295,490,Online
05-04-2025,Delhi,South,D,P2,95384,153,Online
15-06-2025,Chennai,North,B,P2,26321,286,Wholesale
01-02-2025,Bangalore,West,E,P6,15577,168,Wholesale
11-01-2025,Delhi,South,E,P1,7685,25,Retail
28-10-2025,Bangalore,West,E,P5,35368,10,Online
05-08-2025,Delhi,South,A,P6,11320,365,Online
16-10-2025,Bangalore,West,B,P2,5108,313,Online
12-04-2025,Bangalore,West,A,P2,47776,163,Online
01-03-2026,Delhi,West,B,P4,1443,283,Retail
27-01-2026,Delhi,West,D,P4,91249,252,Online
24-09-2025,Delhi,West,C,P6,22696,452,Retail
02-08-2025,Delhi,North,B,P6,16699,62,Online
28-06-2025,Delhi,North,A,P3,86947,208,Wholesale
29-03-2025,Delhi,South,A,P3,59847,413,Online
10-02-2025,Delhi,North,A,P5,16897,355,Wholesale
05-02-2026,Delhi,West,C,P2,32980,149,Wholesale
17-03-2025,Bangalore,North,B,P1,62989,169,Online
12-01-2026,Delhi,North,B,P1,80404,415,Retail
15-02-2025,Delhi,West,B,P4,83407,147,Online
09-06-2025,Bangalore,North,B,P3,99671,492,Online
08-04-2026,Bangalore,West,E,P5,78497,294,Online
21-03-2025,Mumbai,North,E,P4,2192,416,Online
06-11-2025,Mumbai,West,A,P4,21652,4,Online
27-03-2025,Delhi,South,E,P5,35010,78,Wholesale
02-04-2025,Delhi,North,B,P5,66227,65,Online
28-05-2025,Mumbai,South,B,P6,68150,104,Online
10-06-2025,Mumbai,West,E,P2,6331,83,Online
21-07-2025,Chennai,West,D,P5,61553,48,Retail
28-02-2026,Chennai,South,A,P5,65248,416,Wholesale
20-02-2026,Delhi,West,C,P4,99541,381,Retail
30-08-2025,Chennai,West,A,P4,66405,264,Retail
19-12-2025,Mumbai,West,A,P1,53825,133,Wholesale
02-01-2025,Delhi,West,A,P6,20344,200,Online
13-08-2025,Bangalore,West,E,P1,94897,177,Wholesale
16-10-2025,Bangalore,West,A,P1,51492,198,Wholesale
21-08-2025,Mumbai,West,B,P5,40543,99,Online
06-04-2026,Chennai,West,A,P2,7154,309,Wholesale
18-02-2026,Bangalore,South,B,P4,28024,383,Online
21-02-2026,Chennai,North,E,P3,48306,116,Online
18-03-2025,Bangalore,West,E,P2,75584,60,Online
26-04-2025,Chennai,South,A,P6,4811,445,Wholesale
03-06-2025,Bangalore,West,B,P3,56476,446,Online
10-02-2026,Bangalore,North,B,P6,40342,459,Retail
13-04-2025,Delhi,West,B,P5,82453,397,Wholesale
13-07-2025,Delhi,South,B,P6,24070,345,Retail
15-06-2025,Mumbai,South,C,P3,27952,307,Retail
25-12-2025,Bangalore,North,E,P6,15895,413,Retail
31-03-2025,Chennai,West,B,P6,60522,20,Wholesale
23-06-2025,Bangalore,South,C,P1,84715,291,Online
