sales_id,Date,Territory,territory_key,Region,region_key,Category,Product,Value,Volume,Customer_Segment,customer_segment_key
SALE-003594,07-07-2025,Delhi,3,West,3,A,P3,86582,484,Wholesale,3
SALE-003595,26-02-2025,Mumbai,4,South,2,B,P1,99286,498,Retail,2
SALE-003596,05-03-2026,Delhi,3,West,3,C,P2,8208,491,Retail,2
SALE-003597,20-01-2025,Chennai,2,West,3,D,P6,47747,86,Retail,2
SALE-003598,30-09-2025,Delhi,3,South,2,E,P3,23516,144,Online,1
SALE-003599,29-04-2025,Chennai,2,South,2,E,P1,96634,255,Retail,2
SALE-003600,12-03-2025,Bangalore,1,North,1,A,P3,60392,466,Retail,2
SALE-003601,04-01-2025,Mumbai,4,West,3,D,P3,29705,71,Wholesale,3
SALE-003602,09-08-2025,Mumbai,4,West,3,D,P3,14157,180,Retail,2
SALE-003603,14-01-2025,Bangalore,1,West,3,D,P4,65855,100,Wholesale,3
SALE-003604,03-01-2025,Chennai,2,West,3,E,P2,93584,386,Wholesale,3
SALE-003605,04-08-2025,Mumbai,4,South,2,E,P3,90943,201,Wholesale,3
SALE-003606,17-08-2025,Delhi,3,South,2,B,P1,47846,236,Retail,2
SALE-003607,02-12-2025,Chennai,2,North,1,E,P4,18993,350,Online,1
SALE-003608,05-07-2025,Mumbai,4,West,3,E,P5,38379,156,Online,1
SALE-003609,24-02-2025,Bangalore,1,North,1,B,P5,14332,190,Retail,2
SALE-003610,23-01-2026,Chennai,2,North,1,E,P2,14119,157,Wholesale,3
SALE-003611,11-01-2026,Mumbai,4,North,1,A,P1,97409,255,Wholesale,3
SALE-003612,11-09-2025,Bangalore,1,North,1,A,P4,16205,211,Online,1
SALE-003613,24-01-2025,Chennai,2,North,1,B,P1,44251,378,Retail,2
SALE-003614,11-06-2025,Delhi,3,South,2,B,P4,72630,476,Wholesale,3
SALE-003615,07-06-2025,Chennai,2,South,2,A,P6,96127,361,Retail,2
SALE-003616,23-03-2025,Delhi,3,North,1,D,P6,76273,312,Retail,2
SALE-003617,07-02-2026,Chennai,2,South,2,E,P6,59978,25,Online,1
SALE-003618,08-06-2025,Bangalore,1,South,2,C,P4,16824,349,Wholesale,3
SALE-003619,07-07-2025,Delhi,3,North,1,C,P5,9223,471,Retail,2
SALE-003620,01-03-2025,Delhi,3,South,2,B,P6,3632,202,Online,1
SALE-003621,07-02-2026,Chennai,2,South,2,C,P2,52614,41,Wholesale,3
SALE-003622,01-11-2025,Mumbai,4,West,3,D,P2,7376,133,Wholesale,3
SALE-003623,15-11-2025,Delhi,3,North,1,C,P1,24042,446,Online,1
SALE-003624,01-01-2026,Chennai,2,West,3,A,P4,33871,247,Online,1
SALE-003625,30-07-2025,Bangalore,1,West,3,B,P6,7178,117,Wholesale,3
SALE-003626,10-02-2026,Chennai,2,North,1,C,P4,99930,481,Online,1
SALE-003627,01-06-2025,Chennai,2,West,3,E,P3,40221,240,Retail,2
SALE-003628,19-04-2025,Delhi,3,West,3,B,P2,97972,446,Online,1
SALE-003629,17-03-2025,Mumbai,4,South,2,D,P4,61245,119,Retail,2
SALE-003630,30-01-2025,Bangalore,1,West,3,A,P1,49239,124,Retail,2
SALE-003631,10-11-2025,Delhi,3,North,1,C,P6,27009,361,Online,1
SALE-003632,27-04-2025,Delhi,3,South,2,A,P5,95802,133,Retail,2
SALE-003633,19-02-2026,Delhi,3,South,2,D,P6,53445,68,Online,1
SALE-003634,22-12-2025,Bangalore,1,South,2,C,P5,74057,421,Retail,2
SALE-003635,11-07-2025,Mumbai,4,North,1,B,P2,13955,126,Wholesale,3
SALE-003636,19-01-2025,Bangalore,1,North,1,B,P6,82660,324,Online,1
SALE-003637,08-03-2026,Bangalore,1,North,1,E,P2,41673,217,Online,1
SALE-003638,22-06-2025,Mumbai,4,West,3,D,P3,56535,32,Wholesale,3
SALE-003639,16-08-2025,Bangalore,1,West,3,C,P2,70232,270,Wholesale,3
SALE-003640,16-12-2025,Chennai,2,South,2,A,P4,83298,475,Wholesale,3
SALE-003641,02-07-2025,Bangalore,1,South,2,A,P4,86135,346,Wholesale,3
SALE-003642,23-04-2025,Delhi,3,North,1,C,P4,95127,191,Online,1
SALE-003643,02-07-2025,Bangalore,1,North,1,D,P4,87258,124,Retail,2
SALE-003644,26-05-2025,Delhi,3,West,3,D,P3,44487,456,Wholesale,3
SALE-003645,15-11-2025,Bangalore,1,West,3,A,P2,70456,286,Wholesale,3
SALE-003646,26-04-2025,Delhi,3,North,1,C,P2,18099,205,Online,1
SALE-003647,23-04-2025,Delhi,3,North,1,C,P2,14323,480,Retail,2
SALE-003648,08-09-2025,Delhi,3,West,3,A,P3,4641,245,Retail,2
SALE-003649,21-04-2026,Mumbai,4,South,2,C,P3,24334,171,Online,1
SALE-003650,08-09-2025,Bangalore,1,South,2,C,P4,22253,181,Online,1
SALE-003651,30-10-2025,Bangalore,1,West,3,B,P6,94191,309,Retail,2
SALE-003652,04-04-2026,Chennai,2,West,3,B,P3,58413,285,Retail,2
SALE-003653,09-11-2025,Chennai,2,South,2,E,P3,26949,471,Online,1
SALE-003654,28-04-2025,Chennai,2,West,3,E,P1,72740,156,Wholesale,3
SALE-003655,28-10-2025,Bangalore,1,South,2,D,P4,86245,380,Wholesale,3
SALE-003656,10-06-2025,Mumbai,4,South,2,B,P4,68922,78,Retail,2
SALE-003657,05-02-2026,Delhi,3,West,3,B,P1,73541,202,Online,1
SALE-003658,17-07-2025,Bangalore,1,North,1,B,P2,23488,455,Wholesale,3
SALE-003659,17-09-2025,Mumbai,4,North,1,B,P6,36119,499,Online,1
SALE-003660,28-05-2025,Mumbai,4,North,1,D,P1,43861,177,Online,1
SALE-003661,28-08-2025,Bangalore,1,North,1,A,P1,36434,254,Retail,2
SALE-003662,16-02-2025,Delhi,3,North,1,D,P6,39263,123,Online,1
SALE-003663,20-04-2026,Mumbai,4,North,1,A,P6,72963,90,Online,1
SALE-003664,03-02-2026,Bangalore,1,North,1,E,P1,77833,420,Online,1
SALE-003665,17-07-2025,Delhi,3,West,3,B,P3,16672,244,Retail,2
SALE-003666,16-02-2025,Chennai,2,West,3,A,P1,78378,127,Retail,2
SALE-003667,19-03-2025,Mumbai,4,North,1,D,P5,50433,283,Retail,2
SALE-003668,04-05-2025,Mumbai,4,West,3,A,P1,44710,441,Retail,2
SALE-003669,16-03-2025,Bangalore,1,South,2,C,P2,42621,156,Retail,2
SALE-003670,25-12-2025,Bangalore,1,North,1,E,P2,75207,110,Online,1
SALE-003671,17-05-2025,Delhi,3,South,2,E,P6,7762,414,Retail,2
SALE-003672,31-03-2025,Chennai,2,West,3,B,P2,42508,300,Wholesale,3
SALE-003673,04-02-2026,Chennai,2,North,1,B,P1,75370,427,Wholesale,3
SALE-003674,21-11-2025,Bangalore,1,South,2,D,P4,59331,55,Retail,2
SALE-003675,02-03-2025,Bangalore,1,West,3,A,P2,97089,88,Online,1
SALE-003676,18-05-2025,Delhi,3,North,1,C,P1,17329,449,Wholesale,3
SALE-003677,19-02-2025,Bangalore,1,North,1,E,P2,90151,105,Retail,2
SALE-003678,16-09-2025,Delhi,3,South,2,A,P3,50515,411,Retail,2
SALE-003679,06-04-2026,Delhi,3,South,2,C,P3,4687,129,Online,1
SALE-003680,17-04-2025,Chennai,2,South,2,A,P1,56702,10,Online,1
SALE-003681,23-04-2025,Delhi,3,West,3,B,P2,81838,382,Retail,2
SALE-003682,16-12-2025,Chennai,2,South,2,E,P2,54217,43,Wholesale,3
SALE-003683,11-09-2025,Chennai,2,South,2,C,P5,82749,69,Online,1
SALE-003684,28-04-2025,Chennai,2,South,2,B,P6,80411,393,Retail,2
SALE-003685,17-07-2025,Bangalore,1,North,1,D,P6,80114,323,Retail,2
SALE-003686,03-12-2025,Chennai,2,South,2,D,P2,52464,285,Retail,2
SALE-003687,31-12-2025,Delhi,3,South,2,B,P4,98156,2,Retail,2
SALE-003688,20-02-2025,Bangalore,1,West,3,C,P3,92461,338,Retail,2
SALE-003689,02-09-2025,Delhi,3,West,3,C,P2,96814,380,Online,1
SALE-003690,07-02-2026,Bangalore,1,South,2,E,P4,48054,14,Wholesale,3
SALE-003691,02-03-2026,Delhi,3,West,3,B,P6,67126,62,Online,1
SALE-003692,04-02-2025,Mumbai,4,West,3,D,P1,47901,55,Retail,2
SALE-003693,29-10-2025,Mumbai,4,West,3,B,P3,96624,29,Online,1
SALE-003694,14-02-2026,Mumbai,4,North,1,A,P1,56110,261,Online,1
SALE-003695,10-03-2025,Delhi,3,South,2,C,P6,90067,376,Online,1
SALE-003696,15-12-2025,Bangalore,1,South,2,A,P6,26259,238,Wholesale,3
SALE-003697,16-11-2025,Chennai,2,South,2,D,P2,63156,197,Retail,2
SALE-003698,25-02-2026,Chennai,2,West,3,C,P1,77437,450,Retail,2
SALE-003699,13-04-2026,Delhi,3,West,3,D,P6,24349,39,Online,1
SALE-003700,18-02-2025,Delhi,3,West,3,D,P3,17317,151,Online,1
SALE-003701,09-02-2026,Delhi,3,North,1,D,P1,40345,223,Online,1
SALE-003702,15-03-2025,Delhi,3,West,3,E,P1,35922,252,Online,1
SALE-003703,11-07-2025,Chennai,2,North,1,D,P1,19457,498,Online,1
SALE-003704,18-09-2025,Bangalore,1,South,2,D,P4,64669,272,Retail,2
SALE-003705,22-12-2025,Chennai,2,West,3,A,P4,70544,406,Wholesale,3
SALE-003706,11-03-2025,Delhi,3,North,1,A,P2,3686,219,Online,1
SALE-003707,31-03-2025,Mumbai,4,North,1,A,P1,56673,413,Wholesale,3
SALE-003708,17-09-2025,Chennai,2,West,3,C,P4,25199,453,Online,1
SALE-003709,06-05-2025,Mumbai,4,North,1,E,P3,24575,244,Online,1
SALE-003710,19-08-2025,Mumbai,4,West,3,C,P3,16335,140,Wholesale,3
SALE-003711,22-10-2025,Delhi,3,North,1,E,P6,9460,13,Online,1
SALE-003712,23-02-2026,Chennai,2,South,2,E,P1,68914,122,Wholesale,3
SALE-003713,09-05-2025,Bangalore,1,South,2,B,P2,57549,126,Retail,2
SALE-003714,07-10-2025,Chennai,2,South,2,B,P6,46164,392,Retail,2
SALE-003715,09-11-2025,Bangalore,1,West,3,B,P4,53411,110,Retail,2
SALE-003716,10-04-2025,Bangalore,1,South,2,E,P6,71797,152,Wholesale,3
SALE-003717,22-11-2025,Delhi,3,South,2,E,P4,86037,220,Online,1
SALE-003718,24-10-2025,Bangalore,1,South,2,C,P4,58586,293,Online,1
SALE-003719,01-07-2025,Chennai,2,West,3,E,P6,39638,347,Retail,2
SALE-003720,23-06-2025,Chennai,2,North,1,D,P2,97396,164,Wholesale,3
SALE-003721,12-11-2025,Mumbai,4,West,3,D,P5,71807,73,Retail,2
SALE-003722,30-12-2025,Bangalore,1,West,3,E,P4,28023,15,Wholesale,3
SALE-003723,07-07-2025,Delhi,3,South,2,D,P1,87556,315,Online,1
SALE-003724,26-02-2025,Delhi,3,North,1,E,P4,3066,238,Online,1
SALE-003725,31-01-2025,Chennai,2,South,2,B,P4,65080,261,Online,1
SALE-003726,25-03-2025,Bangalore,1,South,2,E,P5,29603,476,Retail,2
SALE-003727,01-06-2025,Delhi,3,West,3,B,P6,56229,15,Online,1
SALE-003728,18-04-2026,Bangalore,1,West,3,A,P1,70086,100,Wholesale,3
SALE-003729,05-02-2025,Bangalore,1,West,3,D,P1,53399,402,Wholesale,3
SALE-003730,01-08-2025,Mumbai,4,South,2,A,P1,74948,214,Retail,2
SALE-003731,18-02-2026,Delhi,3,North,1,D,P4,48391,133,Retail,2
SALE-003732,12-02-2026,Mumbai,4,North,1,A,P4,25144,342,Retail,2
SALE-003733,30-12-2025,Delhi,3,South,2,E,P3,99886,145,Wholesale,3
SALE-003734,16-04-2025,Bangalore,1,North,1,A,P5,90829,406,Online,1
SALE-003735,18-02-2026,Delhi,3,South,2,D,P6,21804,85,Wholesale,3
SALE-003736,08-12-2025,Chennai,2,North,1,C,P1,44959,110,Retail,2
SALE-003737,08-08-2025,Bangalore,1,South,2,D,P1,24162,215,Wholesale,3
SALE-003738,26-01-2026,Delhi,3,North,1,C,P3,51592,192,Online,1
SALE-003739,12-06-2025,Mumbai,4,West,3,E,P4,95703,156,Online,1
SALE-003740,15-03-2026,Mumbai,4,West,3,D,P3,32181,220,Retail,2
SALE-003741,08-08-2025,Bangalore,1,West,3,A,P3,19810,81,Wholesale,3
SALE-003742,27-09-2025,Mumbai,4,West,3,E,P4,59977,339,Retail,2
SALE-003743,30-04-2025,Bangalore,1,South,2,D,P2,74916,13,Retail,2
SALE-003744,29-01-2026,Bangalore,1,North,1,E,P6,57963,493,Retail,2
SALE-003745,02-12-2025,Bangalore,1,South,2,C,P5,79272,45,Retail,2
SALE-003746,04-02-2026,Delhi,3,West,3,E,P2,18025,290,Wholesale,3
SALE-003747,01-07-2025,Bangalore,1,North,1,A,P2,97604,239,Retail,2
SALE-003748,24-04-2026,Mumbai,4,South,2,D,P5,5793,182,Online,1
SALE-003749,16-04-2025,Chennai,2,West,3,C,P2,70659,33,Retail,2
SALE-003750,05-08-2025,Delhi,3,North,1,E,P4,7816,111,Online,1
SALE-003751,24-07-2025,Mumbai,4,North,1,B,P2,57598,400,Wholesale,3
SALE-003752,11-03-2025,Bangalore,1,West,3,C,P2,4667,43,Retail,2
SALE-003753,13-02-2025,Bangalore,1,West,3,C,P6,56158,445,Wholesale,3
SALE-003754,25-11-2025,Chennai,2,North,1,A,P2,77847,94,Online,1
SALE-003755,28-10-2025,Mumbai,4,West,3,A,P4,66526,387,Online,1
SALE-003756,16-08-2025,Delhi,3,South,2,E,P3,86374,347,Wholesale,3
SALE-003757,03-07-2025,Mumbai,4,West,3,B,P1,67554,315,Retail,2
SALE-003758,17-04-2025,Bangalore,1,West,3,C,P5,26132,128,Wholesale,3
SALE-003759,25-03-2025,Delhi,3,West,3,E,P5,65415,404,Retail,2
SALE-003760,04-12-2025,Bangalore,1,North,1,B,P4,42774,118,Online,1
SALE-003761,07-09-2025,Bangalore,1,North,1,E,P1,59172,255,Retail,2
SALE-003762,29-12-2025,Mumbai,4,West,3,C,P2,55449,160,Online,1
SALE-003763,17-03-2026,Chennai,2,North,1,E,P6,91658,405,Online,1
SALE-003764,21-01-2025,Bangalore,1,West,3,A,P5,43894,46,Wholesale,3
SALE-003765,15-07-2025,Mumbai,4,South,2,A,P2,4492,255,Retail,2
SALE-003766,27-06-2025,Delhi,3,North,1,D,P6,68130,453,Wholesale,3
SALE-003767,21-02-2026,Chennai,2,West,3,B,P4,2944,497,Wholesale,3
SALE-003768,20-04-2026,Bangalore,1,North,1,C,P6,51707,376,Retail,2
SALE-003769,07-01-2025,Bangalore,1,South,2,B,P4,9879,122,Online,1
SALE-003770,11-03-2025,Delhi,3,South,2,A,P6,11325,386,Retail,2
SALE-003771,07-05-2025,Mumbai,4,West,3,C,P4,95867,470,Retail,2
SALE-003772,03-02-2026,Bangalore,1,North,1,D,P3,69494,199,Online,1
SALE-003773,11-04-2026,Delhi,3,South,2,A,P4,42533,362,Online,1
SALE-003774,09-06-2025,Bangalore,1,North,1,A,P2,47093,202,Online,1
SALE-003775,05-09-2025,Mumbai,4,West,3,B,P3,38992,436,Retail,2
SALE-003776,22-07-2025,Chennai,2,South,2,E,P2,81049,488,Online,1
SALE-003777,28-05-2025,Mumbai,4,South,2,B,P6,76984,1,Retail,2
SALE-003778,17-04-2026,Mumbai,4,North,1,A,P4,96300,80,Online,1
SALE-003779,23-05-2025,Mumbai,4,South,2,B,P3,67446,105,Online,1
SALE-003780,08-03-2026,Delhi,3,West,3,E,P6,12326,156,Online,1
SALE-003781,18-07-2025,Bangalore,1,West,3,D,P1,6290,368,Retail,2
SALE-003782,09-02-2026,Chennai,2,South,2,C,P4,59138,189,Wholesale,3
SALE-003783,02-03-2026,Delhi,3,West,3,A,P3,32101,340,Retail,2
SALE-003784,03-06-2025,Mumbai,4,South,2,B,P6,48932,410,Retail,2
SALE-003785,11-01-2026,Chennai,2,South,2,A,P3,18717,79,Wholesale,3
SALE-003786,19-01-2026,Mumbai,4,South,2,C,P3,82594,489,Wholesale,3
SALE-003787,22-05-2025,Mumbai,4,South,2,B,P5,52947,127,Wholesale,3
SALE-003788,09-11-2025,Mumbai,4,North,1,D,P3,92135,94,Retail,2
SALE-003789,14-06-2025,Chennai,2,South,2,C,P1,46684,268,Online,1
SALE-003790,10-11-2025,Bangalore,1,West,3,E,P4,99466,127,Wholesale,3
SALE-003791,21-01-2025,Mumbai,4,North,1,E,P4,65080,130,Online,1
SALE-003792,23-03-2025,Bangalore,1,West,3,A,P4,48607,202,Retail,2
SALE-003793,10-03-2025,Chennai,2,South,2,E,P3,61680,91,Wholesale,3
SALE-003794,11-05-2025,Chennai,2,West,3,B,P4,93010,376,Online,1
SALE-003795,28-03-2025,Mumbai,4,North,1,E,P1,62945,21,Online,1
SALE-003796,06-08-2025,Bangalore,1,West,3,D,P5,88101,55,Wholesale,3
SALE-003797,25-02-2026,Bangalore,1,North,1,B,P1,37606,400,Retail,2
SALE-003798,17-04-2026,Mumbai,4,South,2,A,P5,53329,37,Wholesale,3
SALE-003799,01-11-2025,Delhi,3,South,2,A,P4,60203,429,Online,1
SALE-003800,07-02-2026,Delhi,3,West,3,E,P6,92279,86,Online,1
SALE-003801,06-01-2026,Chennai,2,West,3,E,P2,21879,295,Online,1
SALE-003802,11-12-2025,Chennai,2,South,2,A,P5,61380,169,Retail,2
SALE-003803,07-12-2025,Delhi,3,South,2,B,P1,31559,278,Online,1
SALE-003804,19-01-2026,Delhi,3,West,3,C,P1,79367,49,Wholesale,3
SALE-003805,31-01-2026,Delhi,3,South,2,A,P6,9549,465,Retail,2
SALE-003806,21-03-2026,Mumbai,4,North,1,D,P2,46542,145,Online,1
SALE-003807,01-03-2026,Mumbai,4,North,1,B,P5,59599,410,Retail,2
SALE-003808,10-06-2025,Mumbai,4,West,3,C,P5,11277,101,Retail,2
SALE-003809,27-06-2025,Mumbai,4,West,3,C,P1,18062,294,Wholesale,3
SALE-003810,27-04-2025,Mumbai,4,South,2,B,P5,83365,422,Wholesale,3
SALE-003811,15-07-2025,Mumbai,4,South,2,A,P2,16806,297,Wholesale,3
SALE-003812,18-01-2026,Chennai,2,North,1,C,P5,35408,125,Retail,2
SALE-003813,23-11-2025,Bangalore,1,West,3,D,P5,72695,106,Online,1
SALE-003814,27-03-2025,Chennai,2,West,3,B,P2,91165,241,Retail,2
SALE-003815,16-10-2025,Bangalore,1,West,3,E,P4,25317,323,Wholesale,3
SALE-003816,22-03-2025,Chennai,2,West,3,A,P5,22228,116,Retail,2
SALE-003817,01-06-2025,Chennai,2,North,1,B,P6,37750,73,Online,1
SALE-003818,02-03-2025,Mumbai,4,North,1,D,P1,83691,321,Retail,2
SALE-003819,02-03-2025,Mumbai,4,West,3,C,P3,24076,440,Retail,2
SALE-003820,20-12-2025,Bangalore,1,North,1,A,P1,43279,403,Online,1
SALE-003821,28-01-2025,Bangalore,1,West,3,A,P6,51750,14,Online,1
SALE-003822,18-03-2026,Mumbai,4,North,1,B,P1,41003,488,Retail,2
SALE-003823,12-02-2025,Chennai,2,South,2,B,P4,90488,114,Retail,2
SALE-003824,18-06-2025,Bangalore,1,North,1,D,P4,16312,252,Online,1
SALE-003825,27-02-2026,Delhi,3,West,3,E,P1,53705,230,Retail,2
SALE-003826,27-03-2025,Delhi,3,South,2,B,P5,48991,66,Wholesale,3
SALE-003827,26-06-2025,Delhi,3,West,3,B,P1,73367,455,Wholesale,3
SALE-003828,17-01-2025,Bangalore,1,South,2,B,P6,46653,166,Wholesale,3
SALE-003829,08-04-2025,Mumbai,4,South,2,D,P5,93906,43,Wholesale,3
SALE-003830,30-03-2026,Mumbai,4,North,1,C,P2,78248,247,Wholesale,3
SALE-003831,17-07-2025,Mumbai,4,North,1,E,P2,83228,377,Online,1
SALE-003832,08-04-2025,Bangalore,1,South,2,D,P4,11385,254,Retail,2
SALE-003833,06-03-2025,Bangalore,1,South,2,B,P3,85774,220,Wholesale,3
SALE-003834,26-11-2025,Delhi,3,South,2,C,P3,56227,394,Retail,2
SALE-003835,07-12-2025,Bangalore,1,West,3,B,P6,41027,345,Online,1
SALE-003836,05-01-2025,Delhi,3,North,1,D,P4,6580,125,Online,1
SALE-003837,02-01-2025,Delhi,3,West,3,A,P2,86410,22,Wholesale,3
SALE-003838,22-01-2025,Mumbai,4,North,1,B,P4,59785,75,Retail,2
SALE-003839,22-04-2025,Bangalore,1,West,3,C,P2,34550,64,Online,1
SALE-003840,26-02-2025,Mumbai,4,North,1,E,P5,15920,104,Online,1
SALE-003841,07-03-2025,Mumbai,4,South,2,A,P6,8014,45,Online,1
SALE-003842,26-11-2025,Bangalore,1,South,2,B,P2,13050,486,Wholesale,3
SALE-003843,08-04-2025,Bangalore,1,North,1,B,P2,34751,202,Wholesale,3
SALE-003844,24-05-2025,Chennai,2,South,2,C,P2,16038,274,Online,1
SALE-003845,03-01-2026,Delhi,3,South,2,A,P3,91905,495,Retail,2
SALE-003846,11-03-2026,Chennai,2,West,3,A,P2,52376,69,Wholesale,3
SALE-003847,05-05-2025,Delhi,3,North,1,A,P1,10973,11,Wholesale,3
SALE-003848,16-06-2025,Delhi,3,South,2,B,P5,1771,411,Online,1
SALE-003849,27-03-2025,Delhi,3,North,1,A,P3,73848,373,Online,1
SALE-003850,17-03-2025,Mumbai,4,West,3,B,P1,16488,283,Wholesale,3
SALE-003851,10-12-2025,Mumbai,4,North,1,B,P3,42548,444,Online,1
SALE-003852,28-02-2026,Bangalore,1,West,3,A,P3,18097,420,Retail,2
SALE-003853,21-10-2025,Delhi,3,West,3,D,P1,43064,441,Retail,2
SALE-003854,20-03-2026,Delhi,3,West,3,E,P4,93790,269,Online,1
SALE-003855,28-02-2025,Delhi,3,South,2,E,P6,47292,111,Wholesale,3
SALE-003856,18-05-2025,Mumbai,4,West,3,D,P6,41030,412,Retail,2
SALE-003857,09-04-2025,Bangalore,1,North,1,A,P6,36938,322,Wholesale,3
SALE-003858,11-07-2025,Mumbai,4,North,1,B,P4,28312,7,Retail,2
SALE-003859,31-08-2025,Chennai,2,South,2,C,P2,50199,96,Wholesale,3
SALE-003860,15-11-2025,Chennai,2,South,2,D,P1,48279,454,Retail,2
SALE-003861,18-02-2025,Chennai,2,West,3,E,P2,75126,403,Online,1
SALE-003862,24-03-2026,Bangalore,1,West,3,E,P6,27668,15,Wholesale,3
SALE-003863,01-02-2025,Chennai,2,West,3,B,P4,23841,343,Online,1
SALE-003864,26-01-2026,Bangalore,1,South,2,E,P1,38029,88,Wholesale,3
SALE-003865,04-10-2025,Mumbai,4,South,2,E,P1,86506,302,Retail,2
SALE-003866,20-01-2025,Mumbai,4,North,1,B,P1,88031,112,Wholesale,3
SALE-003867,03-06-2025,Bangalore,1,West,3,A,P2,5976,308,Wholesale,3
SALE-003868,18-01-2026,Mumbai,4,West,3,E,P3,39359,476,Wholesale,3
SALE-003869,09-03-2025,Mumbai,4,North,1,A,P3,38562,24,Wholesale,3
SALE-003870,01-01-2026,Bangalore,1,North,1,C,P6,28232,54,Wholesale,3
SALE-003871,07-01-2026,Chennai,2,North,1,A,P3,93350,181,Retail,2
SALE-003872,02-08-2025,Bangalore,1,North,1,B,P1,93931,56,Online,1
SALE-003873,23-05-2025,Delhi,3,West,3,B,P4,65170,278,Wholesale,3
SALE-003874,11-01-2026,Mumbai,4,South,2,B,P2,99540,234,Retail,2
SALE-003875,20-08-2025,Bangalore,1,West,3,E,P2,50968,248,Wholesale,3
SALE-003876,01-08-2025,Mumbai,4,North,1,D,P4,52135,198,Online,1
SALE-003877,20-03-2025,Chennai,2,South,2,E,P3,75259,431,Retail,2
SALE-003878,02-08-2025,Mumbai,4,West,3,A,P6,62404,260,Wholesale,3
SALE-003879,26-04-2025,Bangalore,1,North,1,C,P5,86844,162,Wholesale,3
SALE-003880,02-04-2025,Chennai,2,South,2,C,P4,42644,179,Online,1
SALE-003881,27-09-2025,Chennai,2,South,2,C,P3,36472,231,Wholesale,3
SALE-003882,15-02-2026,Chennai,2,South,2,C,P1,26153,283,Retail,2
SALE-003883,16-01-2026,Delhi,3,West,3,D,P4,69017,491,Retail,2
SALE-003884,17-06-2025,Bangalore,1,North,1,C,P3,28077,406,Online,1
SALE-003885,27-02-2025,Bangalore,1,West,3,E,P2,33536,239,Retail,2
SALE-003886,11-10-2025,Chennai,2,West,3,C,P5,69734,182,Online,1
SALE-003887,26-01-2025,Mumbai,4,West,3,B,P5,46697,400,Retail,2
SALE-003888,04-01-2026,Chennai,2,South,2,A,P5,72670,96,Wholesale,3
SALE-003889,23-03-2026,Delhi,3,North,1,E,P3,62181,57,Wholesale,3
SALE-003890,07-03-2025,Chennai,2,West,3,D,P3,38290,453,Wholesale,3
SALE-003891,13-02-2026,Bangalore,1,North,1,E,P1,88440,59,Retail,2
SALE-003892,05-09-2025,Chennai,2,South,2,B,P5,73100,297,Retail,2
SALE-003893,11-09-2025,Mumbai,4,West,3,C,P2,95643,161,Retail,2
SALE-003894,22-01-2026,Bangalore,1,North,1,C,P6,4662,173,Online,1
SALE-003895,01-04-2026,Mumbai,4,South,2,D,P5,3329,355,Wholesale,3
SALE-003896,13-02-2025,Chennai,2,West,3,A,P4,30080,69,Online,1
SALE-003897,07-04-2025,Bangalore,1,West,3,C,P4,24966,407,Online,1
SALE-003898,11-02-2025,Delhi,3,North,1,D,P2,20357,174,Retail,2
SALE-003899,15-08-2025,Bangalore,1,North,1,C,P3,77144,357,Retail,2
SALE-003900,19-09-2025,Mumbai,4,West,3,E,P6,74125,383,Retail,2
SALE-003901,16-06-2025,Bangalore,1,West,3,D,P5,4707,288,Wholesale,3
SALE-003902,12-03-2026,Delhi,3,South,2,D,P6,78396,52,Online,1
SALE-003903,06-10-2025,Delhi,3,South,2,D,P4,53321,206,Retail,2
SALE-003904,30-03-2025,Delhi,3,West,3,C,P2,33667,373,Wholesale,3
SALE-003905,14-01-2026,Delhi,3,North,1,D,P1,24923,33,Online,1
SALE-003906,27-06-2025,Mumbai,4,North,1,E,P4,32716,491,Wholesale,3
SALE-003907,03-03-2026,Bangalore,1,West,3,A,P4,21380,453,Wholesale,3
SALE-003908,07-02-2026,Chennai,2,South,2,A,P5,9151,441,Wholesale,3
SALE-003909,16-07-2025,Delhi,3,West,3,B,P3,47096,163,Online,1
SALE-003910,03-11-2025,Chennai,2,North,1,E,P4,6732,234,Wholesale,3
SALE-003911,24-09-2025,Chennai,2,West,3,E,P4,10285,438,Online,1
SALE-003912,25-09-2025,Bangalore,1,West,3,D,P5,54759,233,Wholesale,3
SALE-003913,15-03-2025,Chennai,2,South,2,B,P3,73553,111,Retail,2
SALE-003914,08-01-2025,Chennai,2,North,1,E,P6,78668,486,Wholesale,3
SALE-003915,12-02-2026,Mumbai,4,North,1,E,P1,64725,314,Retail,2
SALE-003916,21-04-2026,Chennai,2,West,3,E,P6,99718,214,Retail,2
SALE-003917,24-10-2025,Bangalore,1,North,1,C,P1,80928,70,Retail,2
SALE-003918,13-06-2025,Chennai,2,North,1,E,P1,22933,118,Retail,2
SALE-003919,26-03-2025,Bangalore,1,North,1,C,P1,77929,488,Online,1
SALE-003920,13-03-2025,Delhi,3,North,1,E,P3,11833,98,Retail,2
SALE-003921,24-02-2025,Chennai,2,South,2,A,P1,13337,56,Retail,2
SALE-003922,28-01-2026,Chennai,2,South,2,C,P5,74659,260,Online,1
SALE-003923,16-02-2025,Chennai,2,South,2,C,P5,50621,322,Retail,2
SALE-003924,03-02-2026,Delhi,3,South,2,D,P5,34576,393,Retail,2
SALE-003925,08-03-2026,Mumbai,4,South,2,E,P1,56780,350,Online,1
SALE-003926,26-08-2025,Chennai,2,North,1,B,P5,45889,485,Retail,2
